institution,institution_order,institution_display,institution_code,consortium_ring_1,consortium_ring_2,consortium_ring_3,consortium_ring_4,consortium_ring_5,skill_code,base_skill_code,skill_name,skill_family,skill_theme,skill_type,environment,environment_code,tidal_regime,tidal_code,timescale,timescale_code,spatial_scale,spatial_code,data_modality,method_stage,family_order,skill_order,environment_order,tide_order,timescale_order,spatial_order,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,node_value,spatial_letter,family_letter,skill_letter,environment_letter,skill_name_short,short_code,short_code_label,legend_skill,legend_environment,legend_spatial,legend_family,skill_family_display,skill_name_display,environment_display,outer_code_display
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.MI.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,1,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,event,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.MI.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,1,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,event,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.MI.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,1,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,decadal,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.MI.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,micro,MI,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,1,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,micro,decadal,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.ME.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,2,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,event,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.ME.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,2,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,event,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.ME.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,2,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,decadal,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.ME.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,meso,ME,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,2,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,meso,decadal,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.MA.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,4,3,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,event,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.MA.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,4,3,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,event,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,SUAI,UQ1.IN.MA.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,4,3,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,decadal,local,1,S,U,A,I,A,SUAI,SUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,S = local,U = Uncertainty & scenarios,U,A,I,SUAI
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,tidal inlet / sand spit / river mouth,RUAI,UQ1.IN.MA.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,tidal inlet / sand spit / river mouth,IN,macro,MA,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,4,3,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",tidal inlet / sand spit / river mouth,macro,decadal,regional,1,R,U,A,I,A,RUAI,RUAI,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",I = tidal inlet / sand spit / river mouth,R = regional,U = Uncertainty & scenarios,U,A,I,RUAI
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.MI.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,1,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,event,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.MI.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,1,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,event,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.MI.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,1,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,decadal,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.MI.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,1,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,micro,decadal,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.ME.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,2,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,event,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.ME.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,2,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,event,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.ME.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,2,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,decadal,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.ME.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,2,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,meso,decadal,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.MA.EV.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,event,EV,local,SI,ensemble / statistical inference,analysis,4,1,5,3,1,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,event,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.MA.EV.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,event,EV,regional,RG,ensemble / statistical inference,analysis,4,1,5,3,1,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,event,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,local,Uncertainty & scenarios,estuary / lagoon,SUAE,UQ1.EL.MA.DE.SI,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,local,SI,ensemble / statistical inference,analysis,4,1,5,3,4,1,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,decadal,local,1,S,U,A,E,A,SUAE,SUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,S = local,U = Uncertainty & scenarios,U,A,E,SUAE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUAE,UQ1.EL.MA.DE.RG,UQ1,"Ensemble modelling, calibration and uncertainty quantification",Uncertainty & scenarios,Uncertainty quantification,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,regional,RG,ensemble / statistical inference,analysis,4,1,5,3,4,3,Uncertainty & scenarios,"Ensemble modelling, Bayesian calibration and uncertainty quantification",estuary / lagoon,macro,decadal,regional,1,R,U,A,E,A,RUAE,RUAE,"A = Ensemble modelling, Bayesian calibration and uncertainty quantification",E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,A,E,RUAE
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,sandy beach,EUFS,SCN1.SB.MI.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,micro,MI,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,1,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,micro,decadal,subregion,1,E,U,F,S,F,EUFS,EUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,E = subregional,U = Uncertainty & scenarios,U,F,S,EUFS
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,sandy beach,RUFS,SCN1.SB.MI.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,micro,MI,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,1,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,micro,decadal,regional,1,R,U,F,S,F,RUFS,RUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,U = Uncertainty & scenarios,U,F,S,RUFS
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,sandy beach,EUFS,SCN1.SB.ME.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,meso,ME,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,2,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,meso,decadal,subregion,1,E,U,F,S,F,EUFS,EUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,E = subregional,U = Uncertainty & scenarios,U,F,S,EUFS
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,sandy beach,RUFS,SCN1.SB.ME.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,meso,ME,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,2,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,meso,decadal,regional,1,R,U,F,S,F,RUFS,RUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,U = Uncertainty & scenarios,U,F,S,RUFS
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,sandy beach,EUFS,SCN1.SB.MA.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,macro,MA,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,1,3,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,macro,decadal,subregion,1,E,U,F,S,F,EUFS,EUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,E = subregional,U = Uncertainty & scenarios,U,F,S,EUFS
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,sandy beach,RUFS,SCN1.SB.MA.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,sandy beach,SB,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,1,3,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,sandy beach,macro,decadal,regional,1,R,U,F,S,F,RUFS,RUFS,F = Sea-level rise and climate scenario stress-testing,S = sandy beach,R = regional,U = Uncertainty & scenarios,U,F,S,RUFS
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,barrier island,EUFB,SCN1.BI.MI.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,micro,MI,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,1,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,micro,decadal,subregion,1,E,U,F,B,F,EUFB,EUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,E = subregional,U = Uncertainty & scenarios,U,F,B,EUFB
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,barrier island,RUFB,SCN1.BI.MI.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,micro,MI,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,1,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,micro,decadal,regional,1,R,U,F,B,F,RUFB,RUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,U = Uncertainty & scenarios,U,F,B,RUFB
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,barrier island,EUFB,SCN1.BI.ME.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,meso,ME,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,2,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,meso,decadal,subregion,1,E,U,F,B,F,EUFB,EUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,E = subregional,U = Uncertainty & scenarios,U,F,B,EUFB
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,barrier island,RUFB,SCN1.BI.ME.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,meso,ME,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,2,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,meso,decadal,regional,1,R,U,F,B,F,RUFB,RUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,U = Uncertainty & scenarios,U,F,B,RUFB
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,barrier island,EUFB,SCN1.BI.MA.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,macro,MA,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,3,3,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,macro,decadal,subregion,1,E,U,F,B,F,EUFB,EUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,E = subregional,U = Uncertainty & scenarios,U,F,B,EUFB
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,barrier island,RUFB,SCN1.BI.MA.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,barrier island,BI,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,3,3,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,barrier island,macro,decadal,regional,1,R,U,F,B,F,RUFB,RUFB,F = Sea-level rise and climate scenario stress-testing,B = barrier island,R = regional,U = Uncertainty & scenarios,U,F,B,RUFB
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,estuary / lagoon,EUFE,SCN1.EL.MI.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,5,1,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,micro,decadal,subregion,1,E,U,F,E,F,EUFE,EUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,E = subregional,U = Uncertainty & scenarios,U,F,E,EUFE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUFE,SCN1.EL.MI.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,micro,MI,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,5,1,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,micro,decadal,regional,1,R,U,F,E,F,RUFE,RUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,F,E,RUFE
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,estuary / lagoon,EUFE,SCN1.EL.ME.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,5,2,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,meso,decadal,subregion,1,E,U,F,E,F,EUFE,EUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,E = subregional,U = Uncertainty & scenarios,U,F,E,EUFE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUFE,SCN1.EL.ME.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,meso,ME,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,5,2,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,meso,decadal,regional,1,R,U,F,E,F,RUFE,RUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,F,E,RUFE
TUD,3,TUD,TUD,TUD,subregion,Uncertainty & scenarios,estuary / lagoon,EUFE,SCN1.EL.MA.DE.SU,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,subregion,SU,scenario / projection workflow,projection,4,2,5,3,4,2,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,macro,decadal,subregion,1,E,U,F,E,F,EUFE,EUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,E = subregional,U = Uncertainty & scenarios,U,F,E,EUFE
TUD,3,TUD,TUD,TUD,regional,Uncertainty & scenarios,estuary / lagoon,RUFE,SCN1.EL.MA.DE.RG,SCN1,Sea-level rise and climate scenario stress-testing,Uncertainty & scenarios,Scenario analysis,cross-cutting,estuary / lagoon,EL,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,projection,4,2,5,3,4,3,Uncertainty & scenarios,Sea-level rise and climate scenario stress-testing,estuary / lagoon,macro,decadal,regional,1,R,U,F,E,F,RUFE,RUFE,F = Sea-level rise and climate scenario stress-testing,E = estuary / lagoon,R = regional,U = Uncertainty & scenarios,U,F,E,RUFE
